volgnr;SG;ADR;ZIEKTEISEI_1;CAT_dataset;label;drug;T01_affects;T01_augments;T01_bindswith;T01_bringsabout;T01_causes;T01_coexistswith;T01_complicates;T01_consumptioncontrolledby;T01_contains;T01_controlstransportof;T01_convertsto;T01_disrupts;T01_doesnotaffect;T01_doesnotaugment;T01_doesnotcause;T01_doesnotcoexistwith;T01_doesnotcomplicate;T01_doesnotconvertto;T01_doesnotdisrupt;T01_doesnotinhibit;T01_doesnotinteractwith;T01_doesnotpredispose;T01_doesnotprevent;T01_doesnotproduce;T01_doesnotstimulate;T01_doesnottreat;T01_doesnotuse;T01_exhibits;T01_indicates;T01_inhibits;T01_interactswith;T01_isa;T01_isadministeredto;T01_isassociatedwith;T01_isclassifiedas;T01_iscomparedwith;T01_isderivativeof;T01_isfunctionallyrelatedto;T01_ishigherthan;T01_isingredientof;T01_islocationof;T01_islowerthan;T01_ismanifestationof;T01_ismodifiedby;T01_isnota;T01_isnotadministeredto;T01_isnotassociatedwith;T01_isnothigherthan;T01_isnotlocationof;T01_isnotlowerthan;T01_isnotpartof;T01_isnotprocessof;T01_isnotthesameas;T01_isparentof;T01_ispartof;T01_isprocessof;T01_isthesameas;T01_istributaryof;T01_manages;T01_precedes;T01_predisposes;T01_prevents;T01_produces;T01_stimulates;T01_targets;T01_traverses;T01_treats;T01_uses;T12_affects;T12_augments;T12_bringsabout;T12_causes;T12_coexistswith;T12_complicates;T12_diagnoses;T12_disrupts;T12_doesnotaffect;T12_doesnotaugment;T12_doesnotcause;T12_doesnotcoexistwith;T12_doesnotcomplicate;T12_doesnotdisrupt;T12_doesnotoccurin;T12_doesnotprecede;T12_doesnotpredispose;T12_doesnotprevent;T12_doesnotproduce;T12_doesnottreat;T12_geneproductisbiomarkertype;T12_geneproductmalfunction;T12_geneproductvariantcauses;T12_geneproductvariantresultsinabnormal;T12_indicates;T12_inhibits;T12_isa;T12_isadministeredto;T12_isassociatedwith;T12_isconceptuallyrelatedto;T12_isfunctionallyrelatedto;T12_islocatedat;T12_islocationof;T12_ismanifestationof;T12_isnota;T12_isnotassociatedwith;T12_isnotlocationof;T12_isnotmanifestationof;T12_isnotprocessof;T12_isparentof;T12_isprocessof;T12_measures;T12_occursin;T12_ortholog;T12_precedes;T12_predisposes;T12_prevents;T12_produces;T12_treats
1624;2;3;trainingf105;1;POS;gemcitabine;43;21;0;0;0;138;0;0;1;0;3;0;0;0;0;7;0;0;0;3;13;0;0;0;2;0;0;0;0;173;139;9;0;0;2;80;0;0;24;2;0;2;0;0;1;0;0;4;0;0;0;0;0;8;0;0;2;0;0;0;0;0;1;132;0;0;0;8;38;5;6;81;0;2;0;6;3;0;3;0;0;0;0;0;1;5;0;6;0;0;0;0;160;0;0;45;57;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;16;28;2;126
1796;2;4;trainingf105;1;POS;gemcitabine;15;16;0;0;0;97;0;0;1;0;3;0;0;0;0;8;0;0;0;1;12;0;0;0;2;0;0;0;0;56;102;10;0;0;0;60;0;0;21;2;0;1;0;0;1;0;0;3;0;0;0;0;0;7;0;0;3;0;0;0;0;0;2;60;0;0;0;9;32;12;28;72;0;1;0;21;5;1;6;0;0;0;0;0;0;2;1;4;0;0;0;0;22;0;0;2;39;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;10;20;5;32
1968;2;6;trainingf105;1;POS;gemcitabine;72;27;0;0;0;248;0;0;1;0;4;0;0;0;0;18;0;0;0;2;21;0;0;0;4;0;0;0;0;181;183;15;0;0;5;169;0;0;62;3;0;4;0;0;2;0;0;8;0;0;0;0;1;10;0;0;5;0;0;0;0;0;1;180;0;0;0;18;48;14;49;137;0;5;0;10;6;2;9;0;0;1;0;0;4;7;1;14;0;0;0;0;180;0;0;43;64;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;42;24;3;113
2140;2;7;trainingf105;1;POS;gemcitabine;30;7;0;0;0;152;0;0;0;0;1;0;0;0;0;10;0;0;0;1;7;0;0;0;4;0;0;0;0;137;130;8;0;0;2;89;0;0;39;2;0;3;0;0;2;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;118;0;0;0;10;25;2;26;63;0;1;0;6;7;0;1;0;0;0;0;0;1;0;0;6;0;2;0;0;95;0;0;30;58;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;9;8;6;62
2312;2;8;trainingf105;1;POS;gemcitabine;15;16;0;0;0;55;0;0;1;0;2;0;0;0;0;3;0;0;0;2;6;0;0;0;1;0;0;0;0;103;62;5;0;0;2;32;0;0;13;2;0;1;0;0;1;0;0;1;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;45;0;0;0;5;12;5;41;42;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;77;0;0;1;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;25
1282;2;1;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2
1454;2;2;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1
1626;2;3;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1
1798;2;4;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
1970;2;6;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;1;0;1;0;0;3;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2
2142;2;7;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
2314;2;8;trainingf105;1;NEG;guaifenesin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1284;2;1;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2
1456;2;2;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
1628;2;3;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
1800;2;4;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;5;0;1;0;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;3;0;2
1972;2;6;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;8;0;1;0;1;0;0;2;0;0;1;0;0;1;2;0;3;0;0;0;0;2;0;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;5
2144;2;7;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6
2316;2;8;trainingf105;1;NEG;ibritumomab;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1285;2;1;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
1457;2;2;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
1629;2;3;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
1801;2;4;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
1973;2;6;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;1;0;1;0;0;2;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;2
2145;2;7;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
2317;2;8;trainingf105;1;NEG;ibutilide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1287;2;1;trainingf105;1;POS;itraconazole;0;0;0;0;0;92;0;0;0;0;1;0;2;0;0;7;0;0;0;5;29;0;0;0;8;0;0;0;0;87;153;11;0;0;0;68;0;0;30;2;0;12;0;0;2;0;0;4;0;0;0;0;2;3;0;0;11;0;0;0;0;0;0;58;0;0;0;0;12;2;3;35;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;159;0;0;4;27;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;13;2;79
1459;2;2;trainingf105;1;POS;itraconazole;0;0;0;0;0;40;0;0;0;0;1;0;0;0;0;4;0;0;0;5;10;0;0;0;4;0;0;0;0;20;67;4;0;0;0;17;0;0;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;29;6;1;16;0;1;0;0;1;0;0;0;0;1;0;0;3;1;0;6;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;24;16;2;64
1631;2;3;trainingf105;1;POS;itraconazole;0;0;0;0;0;70;0;0;0;0;1;0;1;0;0;6;0;0;0;4;17;0;0;0;5;0;0;0;0;53;112;6;0;0;0;46;0;0;19;1;0;6;0;0;1;0;0;1;0;0;0;0;0;3;0;0;4;0;0;0;0;0;0;44;0;0;0;0;27;4;15;68;0;2;0;3;5;0;3;0;0;0;0;0;0;1;0;6;0;0;0;0;87;0;0;23;39;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;19;3;77
1803;2;4;trainingf105;1;POS;itraconazole;0;0;0;0;0;61;0;0;0;0;0;0;1;0;0;4;0;0;0;5;18;0;0;0;4;0;0;0;0;41;87;5;0;0;0;41;0;0;21;1;0;8;0;0;1;0;0;2;0;0;0;0;1;3;0;0;5;0;0;0;0;0;0;39;0;0;0;1;35;10;47;65;0;1;0;12;3;1;5;0;0;0;0;0;0;2;0;3;0;0;0;0;23;0;0;2;36;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;12;15;4;22
1975;2;6;trainingf105;1;POS;itraconazole;0;0;0;0;0;114;0;0;0;0;3;0;2;0;0;9;0;0;0;2;28;0;0;0;5;0;0;0;0;74;165;11;0;0;0;84;0;0;42;3;0;14;0;0;3;0;0;3;0;0;0;0;1;2;0;0;11;0;0;0;0;0;0;61;0;0;0;2;42;8;48;113;0;2;0;9;9;0;12;0;0;1;0;0;3;3;0;18;0;0;0;0;51;0;0;43;38;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;23;16;3;98
2147;2;7;trainingf105;1;POS;itraconazole;0;0;0;0;0;67;0;0;0;0;0;0;1;0;0;5;0;0;0;3;16;0;0;0;5;0;0;0;0;43;92;6;0;0;0;51;0;0;26;2;0;7;0;0;2;0;0;2;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;35;0;0;0;2;25;2;32;43;0;1;0;3;3;0;1;0;0;0;0;0;1;0;0;7;0;0;0;0;38;0;0;20;33;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;8;7;1;55
2319;2;8;trainingf105;1;POS;itraconazole;0;0;0;0;0;45;0;0;0;0;0;0;1;0;0;4;0;0;0;2;14;0;0;0;1;0;0;0;0;44;77;4;0;0;0;36;0;0;19;1;0;7;0;0;1;0;0;2;0;0;0;0;1;3;0;0;5;0;0;0;0;0;0;21;0;0;0;1;23;3;18;53;0;1;0;2;0;0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;48;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;32
1288;2;1;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3
1460;2;2;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2
1632;2;3;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2
1804;2;4;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
1976;2;6;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;10;0;1;0;1;0;0;3;0;0;1;0;0;1;1;0;1;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;5
2148;2;7;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
2320;2;8;trainingf105;1;POS;lamotrigine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2
1289;2;1;trainingf105;1;POS;lapatinib;0;0;1;0;0;27;0;0;0;0;0;0;0;0;0;2;0;0;0;2;9;0;0;0;1;0;0;0;0;23;51;3;0;0;2;10;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;0;0;12;4;1;8;0;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;1;25
1461;2;2;trainingf105;1;POS;lapatinib;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;1;0;0;0;1;8;0;0;0;1;0;0;0;0;17;49;0;0;0;0;10;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;16;7;0;8;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;12;3;2;25
1633;2;3;trainingf105;1;POS;lapatinib;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;1;0;0;0;2;6;0;0;0;0;0;0;0;0;19;47;1;0;0;1;9;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;15;1;3;26;0;1;0;2;4;0;1;0;0;0;0;0;0;2;0;6;0;0;0;0;13;0;0;4;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;10;1;21
1805;2;4;trainingf105;1;POS;lapatinib;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;1;0;0;0;2;6;0;0;0;0;0;0;0;0;19;36;0;0;0;0;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;0;0;0;0;12;4;15;25;0;1;0;11;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;1;19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;8;2;13
1977;2;6;trainingf105;1;POS;lapatinib;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;2;0;0;0;2;9;0;0;0;0;0;0;0;0;29;66;3;0;0;2;21;0;0;3;2;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;27;0;0;0;1;19;8;21;54;0;3;0;5;0;1;6;0;0;1;0;0;2;3;0;6;0;0;0;0;17;0;0;12;25;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;19;10;1;36
2149;2;7;trainingf105;1;POS;lapatinib;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;0;0;0;2;0;0;0;0;20;41;1;0;0;1;10;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;7;0;6;14;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;8;0;0;4;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;3;1;18
2321;2;8;trainingf105;1;POS;lapatinib;0;0;1;0;0;15;0;0;0;0;0;0;0;0;0;1;0;0;0;1;6;0;0;0;0;0;0;0;0;9;24;0;0;0;0;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;4;16;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6
1301;2;1;trainingf105;1;POS;micafungin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
1473;2;2;trainingf105;1;POS;micafungin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
